common_id,name,address_pref,address_city,address_detail,contact,flood,landslide,storm_surge,earthquake,tsunami,large_fire,inland_flood,volcano,shelter_overlap,capacity,capacity_basis,notes,changed,new,address,gsi_common_id,latitude,longitude,coordinate_join_method
E3820100253201,久谷中学校グラウンド,愛媛県,松山市浄瑠璃町,940,(089)963-1025,1,1,1,1,1,,,,1,9405,1.0,,,,愛媛県松山市浄瑠璃町940,E3820100253201,33.75860636,132.8188234,matched_by_id
E3820100254201,浄瑠璃公園,愛媛県,松山市浄瑠璃町甲,1040-4,,1,,1,1,1,,,,,3300,1.0,,,,愛媛県松山市浄瑠璃町甲1040-4,E3820100254201,33.75556962,132.8197648,matched_by_id
E3820100255201,湯山小学校グラウンド,愛媛県,松山市食場町甲,128,(089)977-0001,,,1,1,1,,,,1,5761,1.0,,,,愛媛県松山市食場町甲128,E3820100255201,33.86082877,132.8148064,matched_by_id
E3820100256201,湯山公園,愛媛県,松山市食場町甲３１６－２３外,,,1,,1,1,1,,,,,1400,1.0,,,,愛媛県松山市食場町甲３１６－２３外,E3820100256201,33.86265015,132.8152794,matched_by_id
E3820100257201,新浜公園,愛媛県,松山市新浜町１１４５－４外,,,1,1,,1,,,,,,2100,1.0,,,,愛媛県松山市新浜町１１４５－４外,E3820100257201,33.87362763,132.713874,matched_by_id
E3820100261201,浮穴小学校グラウンド,愛媛県,松山市森松町,832,(089)976-0143,,1,1,1,1,,,,1,11327,1.0,,,,愛媛県松山市森松町832,E3820100261201,33.79253482,132.7982332,matched_by_id
E3820100262201,森松本村公園,愛媛県,松山市森松町,847-1,,,1,1,1,1,,,,,2000,1.0,,,,愛媛県松山市森松町847-1,E3820100262201,33.79364941,132.7976668,matched_by_id
E3820100263201,南第二中学校グラウンド,愛媛県,松山市森松町,943,(089)957-5633,,1,1,1,1,,,,1,12660,1.0,,,,愛媛県松山市森松町943,E3820100263201,33.79595563,132.7923915,matched_by_id
E3820100264201,松山工業高等学校グラウンド,愛媛県,松山市真砂町,1,(089)931-8195,,1,1,1,1,,,,1,12273,1.0,,,,愛媛県松山市真砂町1,E3820100264201,33.83221767,132.7615597,matched_by_id
E3820100266201,三津浜幼稚園グラウンド,愛媛県,松山市神田町,1-41,(089)951-0831,,1,,1,,,,,1,1465,1.0,,,,愛媛県松山市神田町1-41,E3820100266201,33.8609669,132.7190167,matched_by_id
E3820100267201,針田公園,愛媛県,松山市針田町１０７－５外,,,,1,1,1,1,,,,,1100,1.0,,,,愛媛県松山市針田町１０７－５外,E3820100267201,33.82351598,132.7363038,matched_by_id
E3820100268201,たちばな小学校グラウンド,愛媛県,松山市針田町,209-1,(089)971-8410,,1,1,1,1,,,,1,12378,1.0,,,,愛媛県松山市針田町209-1,E3820100268201,33.82296491,132.7340215,matched_by_id
E3820100269201,西須賀公園,愛媛県,松山市須賀町,1-10,,,1,,1,,,,,,1400,1.0,,,,愛媛県松山市須賀町1-10,E3820100269201,33.85768218,132.7175721,matched_by_id
E3820100271201,小野公園,愛媛県,松山市水泥町,839,,,1,1,1,1,,,,,3100,1.0,,,,愛媛県松山市水泥町839,E3820100271201,33.8057847,132.8346795,matched_by_id
E3820100272201,五明幼稚園グラウンド,愛媛県,松山市菅沢町乙,45-4,(089)977-1630,1,,1,1,1,,,,1,474,1.0,,,,愛媛県松山市菅沢町乙45-4,E3820100272201,33.903311938887,132.81877092023,matched_by_id
E3820100272202,五明小学校グラウンド,愛媛県,松山市菅沢町乙,45-4,(089)977-2353,1,,1,1,1,,,,1,2630,1.0,,,,愛媛県松山市菅沢町乙45-4,E3820100272202,33.90319173,132.8188621,matched_by_id
E3820100277201,星ヶ岡公園（東山古墳公園）,愛媛県,松山市星岡町,,,,1,1,1,1,,,,,23100,1.0,,,,愛媛県松山市星岡町,E3820100277201,33.81483525775,132.7848807626,matched_by_id
E3820100278201,正円寺公園,愛媛県,松山市正円寺３－５４－４地内,,,1,1,1,1,1,,,,,2500,1.0,,,,愛媛県松山市正円寺３－５４－４地内,E3820100278201,33.8381456,132.8003325,matched_by_id
E3820100279201,三本柳公園（清住公園）,愛媛県,松山市清住,1-8-4,,,1,,1,,,,,,1400,1.0,,,,愛媛県松山市清住1-8-4,E3820100279201,33.85442282,132.71904,matched_by_id
E3820100281201,清水公園,愛媛県,松山市清水町,2-7-2,,,1,1,1,1,,,,,3100,1.0,,,,愛媛県松山市清水町2-7-2,E3820100281201,33.850132,132.762921,matched_by_id
E3820100282201,勝山中学校グラウンド,愛媛県,松山市清水町,3-148-2,(089)925-4005,,1,1,1,1,,,,1,9759,1.0,,,,愛媛県松山市清水町3-148-2,E3820100282201,33.85194334,132.7636833,matched_by_id
E3820100283201,清水小学校グラウンド,愛媛県,松山市清水町,3-15,(089)925-0205,,1,1,1,1,,,,1,6950,1.0,,,,愛媛県松山市清水町3-15,E3820100283201,33.85199769,132.7679934,matched_by_id
E3820100285201,西垣生公園,愛媛県,松山市西垣生町,1066-7,,,1,,1,1,,,,,700,1.0,,,,愛媛県松山市西垣生町1066-7,E3820100285201,33.81621887,132.7036237,matched_by_id
E3820100287201,住吉公園,愛媛県,松山市西垣生町,1369-1,,,1,,1,,,,,,1900,1.0,,,,愛媛県松山市西垣生町1369-1,E3820100287201,33.8105842,132.6992864,matched_by_id
E3820100288201,木の実幼稚園グラウンド,愛媛県,松山市西垣生町,1690-1,(089)973-1256,,1,,1,,,,,1,2890,1.0,,,,愛媛県松山市西垣生町1690-1,E3820100288201,33.81281531,132.6982064,matched_by_id
E3820100289201,大新田公園,愛媛県,松山市西垣生町,286,,,1,,1,,,,,,5400,1.0,,,,愛媛県松山市西垣生町286,E3820100289201,33.80868322,132.6996922,matched_by_id
E3820100290201,垣生中学校グラウンド,愛媛県,松山市西垣生町,418,(089)972-1226,,1,,1,1,,,,1,11143,1.0,,,,愛媛県松山市西垣生町418,E3820100290201,33.80917279,132.7060858,matched_by_id
E3820100291201,垣生小学校グラウンド,愛媛県,松山市西垣生町,730-1,(089)972-1239,,1,,1,1,,,,1,17779,1.0,,,,愛媛県松山市西垣生町730-1,E3820100291201,33.81365027,132.7058208,matched_by_id
E3820100293201,石井幼稚園グラウンド,愛媛県,松山市西石井,6-4-29,(089)956-0089,,1,1,1,1,,,,1,884,1.0,,,,愛媛県松山市西石井6-4-29,E3820100293201,33.81246776,132.7743209,matched_by_id
E3820100294201,石井保育園グラウンド,愛媛県,松山市西石井,6-4-34,(089)956-0849,,1,1,1,1,,,,1,1519,1.0,,,,愛媛県松山市西石井6-4-34,E3820100294201,33.81238886,132.7751928,matched_by_id
E3820100296201,西長戸東公園,愛媛県,松山市西長戸町１６３－２外,,,1,1,1,1,1,,,,,2400,1.0,,,,愛媛県松山市西長戸町１６３－２外,E3820100296201,33.86699572,132.7458287,matched_by_id
E3820100298201,みどり小学校グラウンド,愛媛県,松山市西長戸町,493-2,(089)926-0456,,1,1,1,1,,,,1,10473,1.0,,,,愛媛県松山市西長戸町493-2,E3820100298201,33.86630067,132.7399555,matched_by_id
E3820100299201,西長戸公園,愛媛県,松山市西長戸町,558,,1,1,1,1,1,,,,,2200,1.0,,,,愛媛県松山市西長戸町558,E3820100299201,33.86637535,132.7366967,matched_by_id
E3820100300201,西野公園,愛媛県,松山市西野町甲,441,,1,,1,1,1,,,,,1400,1.0,,,,愛媛県松山市西野町甲441,E3820100300201,33.76370423,132.8021323,matched_by_id
E3820100301201,青葉台公園,愛媛県,松山市青葉台,44,,1,1,1,1,1,,,,,2700,1.0,,,,愛媛県松山市青葉台44,E3820100301201,33.85773163,132.7342035,matched_by_id
E3820100302201,道後小学校グラウンド,愛媛県,松山市石手,4-10-5,(089)941-0228,,1,1,1,1,,,,1,4306,1.0,,,,愛媛県松山市石手4-10-5,E3820100302201,33.84498638,132.7917087,matched_by_id
E3820100303201,石手川緑地,愛媛県,松山市石手川河川敷,,,,1,1,1,1,1,,,,298400,1.0,,,,愛媛県松山市石手川河川敷,E3820100303201,33.82856506,132.7670261,matched_by_id
E3820100304201,すみれ野南公園,愛媛県,松山市石風呂町,230-1,,1,1,,1,1,,,,,600,1.0,,,,愛媛県松山市石風呂町230-1,E3820100304201,33.87317784,132.7181414,matched_by_id
E3820100305201,すみれ野北公園,愛媛県,松山市石風呂町,579,,1,1,1,1,1,,,,,3000,1.0,,,,愛媛県松山市石風呂町579,E3820100305201,33.87835315,132.715309,matched_by_id
E3820100306201,幸町公園,愛媛県,松山市千舟町,7-6-7,,,1,1,1,1,,,,,1200,1.0,,,,愛媛県松山市千舟町7-6-7,E3820100306201,33.83781724,132.7551114,matched_by_id
E3820100308201,新玉小学校グラウンド,愛媛県,松山市千舟町,8-89,(089)941-1449,,1,1,1,1,,,,1,8997,1.0,,,,愛媛県松山市千舟町8-89,E3820100308201,33.83620032,132.7538595,matched_by_id
E3820100312201,味栗公園,愛媛県,松山市浅海原甲２７９－１外,3,,1,,1,1,1,,,,,1700,1.0,,,,愛媛県松山市浅海原甲２７９－１外3,E3820100312201,34.00193294,132.7946356,matched_by_id
E3820100317201,浅海保育園グラウンド,愛媛県,松山市浅海本谷甲,719-1,(089)995-0032,1,1,,1,,,,,1,1211,1.0,,,,愛媛県松山市浅海本谷甲719-1,E3820100317201,34.00995715,132.8019187,matched_by_id
E3820100318201,浅海小学校グラウンド,愛媛県,松山市浅海本谷甲,728,(089)995-0343,1,1,,1,1,,,,1,6170,1.0,,,,愛媛県松山市浅海本谷甲728,E3820100318201,34.00966597,132.8033118,matched_by_id
E3820100321201,善応寺農村公園,愛媛県,松山市善応寺甲,388,,,1,1,1,1,,,,,1900,1.0,,,,愛媛県松山市善応寺甲388,E3820100321201,33.94961233,132.7930683,matched_by_id
E3820100322201,愛媛慈恵会地域交流ホームグラウンド,愛媛県,松山市束本,2-13-3,(089)921-1035,,1,1,1,1,,,,1,2000,1.0,,,,愛媛県松山市束本2-13-3,E3820100322201,33.82817703,132.7888691,matched_by_id
E3820100324201,太山寺小山公園,愛媛県,松山市太山寺町,1355,,,1,,1,,,,,,2900,1.0,,,,愛媛県松山市太山寺町1355,E3820100324201,33.88792183,132.7273044,matched_by_id
E3820100326201,太山寺本村公園,愛媛県,松山市太山寺町１５８７－１外,,,1,,1,1,1,,,,,1700,1.0,,,,愛媛県松山市太山寺町１５８７－１外,E3820100326201,33.88254669,132.7227447,matched_by_id
E3820100328201,清和公園,愛媛県,松山市太山寺町,2244,,1,,1,1,1,,,,,2100,1.0,,,,愛媛県松山市太山寺町2244,E3820100328201,33.89224797,132.7222806,matched_by_id
E3820100329201,北中学校グラウンド,愛媛県,松山市太山寺町,491-1,(089)978-3321,,1,,1,1,,,,1,13350,1.0,,,,愛媛県松山市太山寺町491-1,E3820100329201,33.88241632,132.7348915,matched_by_id
E3820100330201,和気小学校グラウンド,愛媛県,松山市太山寺町,671-3,(089)978-0057,,1,,1,,,,,1,9228,1.0,,,,愛媛県松山市太山寺町671-3,E3820100330201,33.88930744,132.7319359,matched_by_id
E3820100331201,大渕公園,愛媛県,松山市太山寺町乙,168-1,,1,,,1,1,,,,,1500,1.0,,,,愛媛県松山市太山寺町乙168-1,E3820100331201,33.88441267,132.7325347,matched_by_id
E3820100333201,三津大可賀公園,愛媛県,松山市大可賀,1-5,,,1,,1,1,,,,,13700,1.0,,,,愛媛県松山市大可賀1-5,E3820100333201,33.85462742,132.7147449,matched_by_id
E3820100334201,松山東雲中学・高等学校グラウンド,愛媛県,松山市大街道,3-2-24,(089)941-4136,1,,1,1,1,,,,1,4921,1.0,,,,愛媛県松山市大街道3-2-24,E3820100334201,33.84327615,132.7702944,matched_by_id
E3820100336201,久米小学校グラウンド,愛媛県,松山市鷹子町,15-1,(089)975-0601,,1,1,1,1,,,,1,10552,1.0,,,,愛媛県松山市鷹子町15-1,E3820100336201,33.81116986,132.8066113,matched_by_id
E3820100337201,浄土寺公園,愛媛県,松山市鷹子町３３３－１外,,,1,1,1,1,1,,,,,2500,1.0,,,,愛媛県松山市鷹子町３３３－１外,E3820100337201,33.81744505,132.8087473,matched_by_id
E3820100338201,久米保育園グラウンド,愛媛県,松山市鷹子町,4-4,(089)975-0201,,1,1,1,1,,,,1,417,1.0,,,,愛媛県松山市鷹子町4-4,E3820100338201,33.8099833,132.8063672,matched_by_id
E3820100343201,拓川市民運動広場,愛媛県,松山市拓川町,453-1,,,1,1,1,1,,,,,9607,1.0,,,,愛媛県松山市拓川町453-1,E3820100343201,33.82648217,132.7656567,matched_by_id
E3820100344201,たつみ公園,愛媛県,松山市辰巳町２８５８－８外,,,,1,,1,,,,,,1000,1.0,,,,愛媛県松山市辰巳町２８５８－８外,E3820100344201,33.86665302,132.7192298,matched_by_id
E3820100345201,谷町公園,愛媛県,松山市谷町甲,236,,1,1,1,1,1,,,,,6300,1.0,,,,愛媛県松山市谷町甲236,E3820100345201,33.88202939,132.7543172,matched_by_id
E3820100347201,愛媛大学附属高等学校グラウンド,愛媛県,松山市樽味,3-2-40,(089)946-9051,,1,1,1,1,,,,1,7700,1.0,,,,愛媛県松山市樽味3-2-40,E3820100347201,33.83825519,132.7941717,matched_by_id
E3820100348201,城西中学校グラウンド,愛媛県,松山市竹原,3-19-35,(089)932-5008,,1,1,1,1,,,,1,15283,1.0,,,,愛媛県松山市竹原3-19-35,E3820100348201,33.8343588,132.7471237,matched_by_id
E3820100349201,中須賀公園,愛媛県,松山市中須賀,1-11,,,1,,1,,,,,,2900,1.0,,,,愛媛県松山市中須賀1-11,E3820100349201,33.8646204,132.723813,matched_by_id
E3820100350201,中須賀保育園グラウンド,愛媛県,松山市中須賀,1-12-17,(089)952-9655,,1,,1,,,,,1,1135,1.0,,,,愛媛県松山市中須賀1-12-17,E3820100350201,33.86454994,132.7245173,matched_by_id
E3820100353201,正岡松尾公園,愛媛県,松山市中西外,686-1,,1,1,1,1,1,,,,,2200,1.0,,,,愛媛県松山市中西外686-1,E3820100353201,33.96179042,132.786323,matched_by_id
E3820100354201,河野別府公園（ゲートボール場）,愛媛県,松山市中西外９６６外,4,,1,1,1,1,1,,,,,5300,1.0,,,,愛媛県松山市中西外９６６外4,E3820100354201,33.95903592,132.7820238,matched_by_id
E3820100358201,中村公園,愛媛県,松山市中村,3-367-1,,,1,1,1,1,,,,,600,1.0,,,,愛媛県松山市中村3-367-1,E3820100358201,33.83161151,132.7757263,matched_by_id
E3820100359201,松山保育園グラウンド,愛媛県,松山市中村,3-5-29,(089)931-1468,,1,1,1,1,,,,1,872,1.0,,,,愛媛県松山市中村3-5-29,E3820100359201,33.83041343,132.7759057,matched_by_id
E3820100361201,中通みんなの広場,愛媛県,松山市中通甲３１２－１外,5,,,1,1,1,1,,,,,1300,1.0,,,,愛媛県松山市中通甲３１２－１外5,E3820100361201,33.9781234,132.7895622,matched_by_id
E3820100364201,難波小学校グラウンド,愛媛県,松山市中通甲,807-1,(089)993-0049,1,1,1,1,1,,,,1,7498,1.0,,,,愛媛県松山市中通甲807-1,E3820100364201,33.9830289,132.7947686,matched_by_id
E3820100366201,城山小学校跡グラウンド,愛媛県,松山市中島粟井甲,876,(089)997-0288,1,1,1,1,1,,,,1,2282,1.0,,,,愛媛県松山市中島粟井甲876,E3820100366201,33.99449384,132.6376181,matched_by_id
E3820100370201,松山北高等学校中島分校グラウンド,愛媛県,松山市中島大浦,3100-1,(089)997-0031,1,,,1,1,,,,1,13698,1.0,,,,愛媛県松山市中島大浦3100-1,E3820100370201,33.97321069,132.62638,matched_by_id
E3820100371201,中野公園,愛媛県,松山市中野町甲,307,,,1,1,1,1,,,,,4600,1.0,,,,愛媛県松山市中野町甲307,E3820100371201,33.77907841,132.8287139,matched_by_id
E3820100378201,聖カタリナ学園高等学校グラウンド,愛媛県,松山市朝生田町,4-9-9,(089)933-3291,,1,1,1,1,,,,1,8594,1.0,,,,愛媛県松山市朝生田町4-9-9,E3820100378201,33.823214,132.764785,matched_by_id
E3820100379201,朝生田公園,愛媛県,松山市朝生田町６－２外,,,,1,1,1,1,,,,,2500,1.0,,,,愛媛県松山市朝生田町６－２外,E3820100379201,33.8196643,132.7651795,matched_by_id
E3820100381201,松山総合公園,愛媛県,松山市朝日ケ丘,1,,1,,1,1,1,1,,,,24800,1.0,,,,愛媛県松山市朝日ケ丘1,E3820100381201,33.84386873,132.7395232,matched_by_id
E3820100382201,朝日ケ丘公園,愛媛県,松山市朝日ケ丘,2-1464,,1,1,1,1,1,,,,,3000,1.0,,,,愛媛県松山市朝日ケ丘2-1464,E3820100382201,33.84760635,132.7436076,matched_by_id
E3820100384201,長師グラウンド,愛媛県,松山市長師,156-1,,1,1,,1,,,,,1,1400,1.0,,,,愛媛県松山市長師156-1,E3820100384201,33.9571415,132.6252388,matched_by_id
E3820100385201,中島小学校グラウンド,愛媛県,松山市長師,564,(089)997-0092,1,,1,1,1,,,,1,7840,1.0,,,,愛媛県松山市長師564,E3820100385201,33.96266523,132.6258154,matched_by_id
E3820100386201,中島中学校グラウンド,愛媛県,松山市長師,817,(089)997-0204,1,,1,1,1,,,,1,,,,,,愛媛県松山市長師817,E3820100386201,33.96403979,132.6256057,matched_by_id
E3820100390201,津吉公園,愛媛県,松山市津吉町乙,15,,1,,1,1,1,,,,,3600,1.0,,,,愛媛県松山市津吉町乙15,E3820100390201,33.77145982,132.840148,matched_by_id
E3820100391201,津和地小学校グラウンド,愛媛県,松山市津和地,1588-1,(089)999-0757,1,,,1,,,,,1,3701,1.0,,,,愛媛県松山市津和地1588-1,E3820100391201,33.97546507,132.5081317,matched_by_id
E3820100392201,津和地保育所グラウンド,愛媛県,松山市津和地,420,(089)990-2028,1,,,1,,,,,1,219,1.0,,,,愛媛県松山市津和地420,E3820100392201,33.98211582,132.5126026,matched_by_id
E3820100396201,天山公園,愛媛県,松山市天山３－１３０－２外,,,,1,1,1,1,,,,,1400,1.0,,,,愛媛県松山市天山３－１３０－２外,E3820100396201,33.81976294,132.7745173,matched_by_id
E3820100397201,土居公園,愛媛県,松山市土居町１０２６－１外,,,,1,1,1,1,,,,,1900,1.0,,,,愛媛県松山市土居町１０２６－１外,E3820100397201,33.79857037,132.7902555,matched_by_id
E3820100398201,雄新中学校グラウンド,愛媛県,松山市土居田町,1,(089)931-8261,,1,1,1,1,,,,1,11417,1.0,,,,愛媛県松山市土居田町1,E3820100398201,33.82449068,132.7542923,matched_by_id
E3820100399201,双葉小学校グラウンド,愛媛県,松山市土居田町,123-3,(089)921-1171,,1,1,1,1,,,,1,9376,1.0,,,,愛媛県松山市土居田町123-3,E3820100399201,33.82343493,132.7534552,matched_by_id
E3820100400201,土居田公園,愛媛県,松山市土居田町,423,,,1,1,1,1,,,,,1000,1.0,,,,愛媛県松山市土居田町423,E3820100400201,33.82417373,132.7459932,matched_by_id
E3820100401201,土居田本村公園,愛媛県,松山市土居田町,581-2,,,1,1,1,1,,,,,1500,1.0,,,,愛媛県松山市土居田町581-2,E3820100401201,33.82033215,132.7437885,matched_by_id
E3820100403201,雄郡小学校グラウンド,愛媛県,松山市土橋町,1,(089)931-3197,,1,1,1,1,,,,1,6918,1.0,,,,愛媛県松山市土橋町1,E3820100403201,33.8318661,132.7581863,matched_by_id
E3820100407201,東雲公園,愛媛県,松山市東雲町,7-2,,,1,1,1,1,,,,,4800,1.0,,,,愛媛県松山市東雲町7-2,E3820100407201,33.845786239276,132.7736788,matched_by_id
E3820100410201,空港東第三公園,愛媛県,松山市東垣生町,628-1,,,1,,1,1,,,,,5800,1.0,,,,愛媛県松山市東垣生町628-1,E3820100410201,33.81561364,132.7143822,matched_by_id
E3820100411201,奥土居公園,愛媛県,松山市東垣生町,706-1,,,1,,1,1,,,,,3600,1.0,,,,愛媛県松山市東垣生町706-1,E3820100411201,33.81468887,132.7163005,matched_by_id
E3820100412201,東垣生公園,愛媛県,松山市東垣生町,758-2,,,1,,1,1,,,,,3000,1.0,,,,愛媛県松山市東垣生町758-2,E3820100412201,33.81623955,132.71493,matched_by_id
E3820100413201,八反地公園,愛媛県,松山市東垣生町,782,,,1,,1,1,,,,,700,1.0,,,,愛媛県松山市東垣生町782,E3820100413201,33.81547545,132.7170805,matched_by_id
E3820100414201,空港東第四公園,愛媛県,松山市東垣生町,869-1,,,1,,1,1,,,,,9200,1.0,,,,愛媛県松山市東垣生町869-1,E3820100414201,33.81786504,132.7150717,matched_by_id
E3820100415201,空港東第二公園,愛媛県,松山市東垣生町,928-1,,,1,,1,1,,,,,10200,1.0,,,,愛媛県松山市東垣生町928-1,E3820100415201,33.81686757,132.7149424,matched_by_id
